Cancer Type,Pathway,F-statistic,p-value,Higher in
Lung Neuroendocrine Tumor,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,6.167802004520188,0.02877261053598112,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Post NMDA Receptor Activation Events R-HSA-438064,18.31448324083587,0.00106987616483032,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,7.244841658294979,0.019610844735097933,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Spry Regulation Of FGF Signaling R-HSA-1295596,4.981298355040578,0.04545654873674882,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,AURKA Activation By TPX2 R-HSA-8854518,18.802900324094313,0.0009680226050694405,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Centrosome Maturation R-HSA-380287,5.969626950650492,0.030971416690950177,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,5.182528961341341,0.04194141117597699,Other Types
Lung Neuroendocrine Tumor,RNA Polymerase III Transcription Termination R-HSA-73980,5.742233790770339,0.03374579545611808,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,mRNA Capping R-HSA-72086,32.66277591681554,9.67954729607199e-05,Other Types
Lung Neuroendocrine Tumor,VEGFR2 Mediated Vascular Permeability R-HSA-5218920,5.231804859378682,0.04113085098306527,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791,6.6018257920829075,0.02457262024943672,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Oncogene Induced Senescence R-HSA-2559585,5.7495529921380335,0.03365199612217269,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Regulation Of IFNA/IFNB Signaling R-HSA-912694,9.145234266889213,0.01058180726286353,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,24.437826725833776,0.0003400989063910483,Other Types
Lung Neuroendocrine Tumor,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,11.973841724101725,0.004714336800880062,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Transcriptional Regulation By TP53 R-HSA-3700989,11.690054076152949,0.005087282487097147,Other Types
Lung Neuroendocrine Tumor,Diseases Of Glycosylation R-HSA-3781865,6.476122778249848,0.02570931921963378,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,PKMTs Methylate Histone Lysines R-HSA-3214841,7.460507714808059,0.01821944128855141,Other Types
Lung Neuroendocrine Tumor,HIV Transcription Initiation R-HSA-167161,15.937668073102031,0.001786598974287148,Other Types
Lung Neuroendocrine Tumor,Abortive Elongation Of HIV-1 Transcript In Absence Of Tat R-HSA-167242,9.875068819120656,0.008492988778814891,Other Types
Lung Neuroendocrine Tumor,Interleukin-7 Signaling R-HSA-1266695,5.0824566814721095,0.043647161221866175,Other Types
Lung Neuroendocrine Tumor,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,12.370833062707957,0.004245103351831144,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,9.312685812396653,0.010053479978962191,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,4.856759980162232,0.0478091715739936,Other Types
Lung Neuroendocrine Tumor,Unwinding Of DNA R-HSA-176974,5.863028206291442,0.032236754582220264,Other Types
Lung Neuroendocrine Tumor,Interferon Gamma Signaling R-HSA-877300,7.530028855994483,0.01779604170895858,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,6.304916164150326,0.027359599689459956,Other Types
Lung Neuroendocrine Tumor,Extra-nuclear Estrogen Signaling R-HSA-9009391,14.042542657627365,0.002784451519832135,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,SLC-mediated Transmembrane Transport R-HSA-425407,6.692903988002258,0.02378619341441029,Other Types
Lung Neuroendocrine Tumor,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,13.07188076069707,0.0035436544308957863,Other Types
Lung Neuroendocrine Tumor,Signaling By Hippo R-HSA-2028269,5.624137475113763,0.03530322862045535,Other Types
Lung Neuroendocrine Tumor,Formation Of Early Elongation Complex R-HSA-113418,9.368759530034472,0.009883550391617084,Other Types
Lung Neuroendocrine Tumor,NoRC Negatively Regulates rRNA Expression R-HSA-427413,6.175053771565174,0.028695737661269736,Other Types
Lung Neuroendocrine Tumor,Formation Of RNA Pol II Elongation Complex R-HSA-112382,5.47142443708108,0.037446258166705285,Other Types
Lung Neuroendocrine Tumor,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,6.191588316619667,0.028521373441504082,Other Types
Lung Neuroendocrine Tumor,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,6.833439860637033,0.02263049182611562,Other Types
Lung Neuroendocrine Tumor,Inhibition Of DNA Recombination At Telomere R-HSA-9670095,6.424582810781053,0.02619336132903115,Other Types
Lung Neuroendocrine Tumor,Intrinsic Pathway For Apoptosis R-HSA-109606,11.072194496502625,0.006026027567071095,Other Types
Lung Neuroendocrine Tumor,Dual Incision In TC-NER R-HSA-6782135,13.110212302611346,0.003509397337283224,Other Types
Lung Neuroendocrine Tumor,Gene Expression (Transcription) R-HSA-74160,6.5961289693951475,0.024622827486870495,Other Types
Lung Neuroendocrine Tumor,Intra-Golgi Traffic R-HSA-6811438,10.442019085377046,0.007200431495012258,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,5.175829219365347,0.042053087968605504,Other Types
Lung Neuroendocrine Tumor,SUMOylation Of Intracellular Receptors R-HSA-4090294,5.505979242425002,0.03694805601688539,Other Types
Lung Neuroendocrine Tumor,Nephrin Family Interactions R-HSA-373753,5.963196401067366,0.031046051882821703,Other Types
Lung Neuroendocrine Tumor,Generic Transcription Pathway R-HSA-212436,5.322705308689192,0.03968419256837753,Other Types
Lung Neuroendocrine Tumor,Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,8.656173559033881,0.012322934977208912,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",12.1592758085141,0.004487962495766091,Other Types
Lung Neuroendocrine Tumor,Adherens Junctions Interactions R-HSA-418990,10.2956072485409,0.007510626400522738,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,6.274993327056464,0.02766079710465319,Other Types
Lung Neuroendocrine Tumor,Nucleotide Excision Repair R-HSA-5696398,6.07324279233128,0.02979776062556892,Other Types
Lung Neuroendocrine Tumor,Transcription Of HIV Genome R-HSA-167172,9.193514727988672,0.010426190451301456,Other Types
Lung Neuroendocrine Tumor,Basigin Interactions R-HSA-210991,12.14759368628408,0.00450184156724987,Other Types
Lung Neuroendocrine Tumor,"TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927",5.40090767562621,0.038488067293279825,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,DNA Strand Elongation R-HSA-69190,10.657476046420893,0.006770916386895703,Other Types
Lung Neuroendocrine Tumor,SUMOylation Of Transcription Cofactors R-HSA-3899300,5.428698266258461,0.03807340925313761,Other Types
Lung Neuroendocrine Tumor,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,8.247662154840693,0.014040856287745764,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,6.044816289866534,0.03011439812102323,Other Types
Lung Neuroendocrine Tumor,Epigenetic Regulation Of Gene Expression R-HSA-212165,8.058495016199963,0.0149313424760221,Other Types
Lung Neuroendocrine Tumor,HIV Elongation Arrest And Recovery R-HSA-167287,10.79194286169423,0.006518117217133686,Other Types
Lung Neuroendocrine Tumor,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,6.588433987035859,0.02469083834836064,Other Types
Lung Neuroendocrine Tumor,Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,12.477514244263686,0.004128503542981638,Other Types
Lung Neuroendocrine Tumor,Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,6.12951818950364,0.02918252385322575,Other Types
Lung Neuroendocrine Tumor,Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,6.7042751914409715,0.023690118842222514,Other Types
Lung Neuroendocrine Tumor,Aggrephagy R-HSA-9646399,5.838593522796786,0.032535413395378486,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397,7.299476176745566,0.01924680469244753,Other Types
Lung Neuroendocrine Tumor,SHC-related Events Triggered By IGF1R R-HSA-2428933,13.081828359045181,0.0035347266683768645,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314,9.760750961518083,0.008785675558421326,Other Types
Lung Neuroendocrine Tumor,FOXO-mediated Transcription R-HSA-9614085,6.412898138293379,0.02630459938378199,Other Types
Lung Neuroendocrine Tumor,Termination Of Translesion DNA Synthesis R-HSA-5656169,7.329236825265824,0.019051871159488216,Other Types
Lung Neuroendocrine Tumor,Translesion Synthesis By POLH R-HSA-110320,11.4446289855096,0.00543800353110173,Other Types
Lung Neuroendocrine Tumor,Pre-NOTCH Transcription And Translation R-HSA-1912408,4.82576704609971,0.048417171669481444,Other Types
Lung Neuroendocrine Tumor,Regulation Of Beta-Cell Development R-HSA-186712,6.607262280600932,0.024524820654305845,Other Types
Lung Neuroendocrine Tumor,RND3 GTPase Cycle R-HSA-9696264,5.694021603462744,0.034371508166725476,Other Types
Lung Neuroendocrine Tumor,Regulation Of Gene Expression In Beta Cells R-HSA-210745,10.13644532580593,0.007865831468325772,Other Types
Lung Neuroendocrine Tumor,Activation Of HOX Genes During Differentiation R-HSA-5619507,11.537148242486543,0.005302553853348586,Other Types
Lung Neuroendocrine Tumor,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,10.584056695787277,0.006913805255812435,Other Types
Lung Neuroendocrine Tumor,Dual Incision In GG-NER R-HSA-5696400,5.5745166437314175,0.03598311052470776,Other Types
Lung Neuroendocrine Tumor,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,5.032656608319967,0.04452691922287367,Other Types
Lung Neuroendocrine Tumor,Translesion Synthesis By REV1 R-HSA-110312,5.927748648580434,0.03146133544111891,Other Types
Lung Neuroendocrine Tumor,Translesion Synthesis By POLK R-HSA-5655862,5.927748648580434,0.03146133544111891,Other Types
Lung Neuroendocrine Tumor,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,18.656251188125797,0.0009973635391998057,Lung Neuroendocrine Tumor
Lung Neuroendocrine Tumor,Lagging Strand Synthesis R-HSA-69186,6.595237791938958,0.024630692620668485,Other Types
Lung Neuroendocrine Tumor,Translesion Synthesis By POLI R-HSA-5656121,5.927748648580434,0.03146133544111891,Other Types
Head and Neck Squamous Cell Carcinoma,Leishmania Infection R-HSA-9658195,4.450645329496134,0.04395574881242008,Other Types
Head and Neck Squamous Cell Carcinoma,Cristae Formation R-HSA-8949613,4.980798592814775,0.033811960280773753,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Golgi-to-ER Retrograde Transport R-HSA-8856688,11.795078222675421,0.0018688898957627638,Other Types
Head and Neck Squamous Cell Carcinoma,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,11.627589873695188,0.0019908835283321746,Other Types
Head and Neck Squamous Cell Carcinoma,VEGFA-VEGFR2 Pathway R-HSA-4420097,5.038638335421253,0.032872545011428646,Other Types
Head and Neck Squamous Cell Carcinoma,TP53 Regulates Metabolic Genes R-HSA-5628897,15.778256380654085,0.0004527211962727884,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Signaling By VEGF R-HSA-194138,5.1113452437389775,0.031732381552330796,Other Types
Head and Neck Squamous Cell Carcinoma,FCGR3A-mediated Phagocytosis R-HSA-9664422,6.83348709065132,0.014238901200146798,Other Types
Head and Neck Squamous Cell Carcinoma,Metabolism Of Nucleotides R-HSA-15869,14.86154222192096,0.0006189337153838507,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,9.57560806427213,0.004441017181482012,Other Types
Head and Neck Squamous Cell Carcinoma,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,5.59290372466118,0.025197791526155602,Other Types
Head and Neck Squamous Cell Carcinoma,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,8.355151269768331,0.007350998386483762,Other Types
Head and Neck Squamous Cell Carcinoma,ER To Golgi Anterograde Transport R-HSA-199977,4.463664719067704,0.04366940617439061,Other Types
Head and Neck Squamous Cell Carcinoma,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,7.002456653142311,0.013204789430753474,Other Types
Head and Neck Squamous Cell Carcinoma,mRNA Splicing - Major Pathway R-HSA-72163,5.51292729163465,0.026171597253765944,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Signaling By WNT R-HSA-195721,6.9745168704399845,0.013369964689312506,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,TCF Dependent Signaling In Response To WNT R-HSA-201681,4.712752014796301,0.038571824611329755,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Transport To Golgi And Subsequent Modification R-HSA-948021,4.86157268548617,0.035843617908785985,Other Types
Head and Neck Squamous Cell Carcinoma,mRNA Splicing R-HSA-72172,5.581936807356144,0.025328933846889803,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,COPI-mediated Anterograde Transport R-HSA-6807878,6.326762163606135,0.01790956457088228,Other Types
Head and Neck Squamous Cell Carcinoma,KEAP1-NFE2L2 Pathway R-HSA-9755511,4.7502923028222535,0.0378625400078257,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,4.99616409414103,0.033559533761571995,Other Types
Head and Neck Squamous Cell Carcinoma,Transport Of Small Molecules R-HSA-382551,6.443485470418359,0.016980401960457712,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Platelet Aggregation (Plug Formation) R-HSA-76009,7.879057807322823,0.009002713026622101,Other Types
Head and Neck Squamous Cell Carcinoma,Integrin Signaling R-HSA-354192,7.879057807322823,0.009002713026622101,Other Types
Head and Neck Squamous Cell Carcinoma,EPHB-mediated Forward Signaling R-HSA-3928662,4.324019334051341,0.046852494211952964,Other Types
Head and Neck Squamous Cell Carcinoma,Downstream Signal Transduction R-HSA-186763,5.412063532782569,0.02745932719746779,Other Types
Head and Neck Squamous Cell Carcinoma,Mitochondrial Translation Termination R-HSA-5419276,9.397639584980402,0.004773313105313931,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Signaling By PDGF R-HSA-186797,4.6120293724459005,0.04054885992277923,Other Types
Head and Neck Squamous Cell Carcinoma,RHO GTPase Effectors R-HSA-195258,5.035004441204679,0.032930707649156565,Other Types
Head and Neck Squamous Cell Carcinoma,Nucleotide Biosynthesis R-HSA-8956320,30.113059200164535,7.328562277395214e-06,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Mitochondrial Translation Initiation R-HSA-5368286,5.135902735078456,0.03135721440504364,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Metabolism Of Vitamins And Cofactors R-HSA-196854,6.714197955449305,0.015022172242349993,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,5.1156743417436354,0.03166588684594627,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Mitochondrial Translation Elongation R-HSA-5389840,4.399551195061905,0.045099870242243476,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,7.173477204820976,0.01224106343087153,Other Types
Head and Neck Squamous Cell Carcinoma,Signaling To ERKs R-HSA-187687,5.2896181583343145,0.02911735431018276,Other Types
Head and Neck Squamous Cell Carcinoma,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",6.364923905134474,0.017599794196738135,Other Types
Head and Neck Squamous Cell Carcinoma,Cell Junction Organization R-HSA-446728,7.4438292607056695,0.01087052789217727,Other Types
Head and Neck Squamous Cell Carcinoma,tRNA Modification In Nucleus And Cytosol R-HSA-6782315,6.448607010111245,0.016940860048519125,Other Types
Head and Neck Squamous Cell Carcinoma,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,5.206007408627993,0.03031291789145043,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Heme Biosynthesis R-HSA-189451,5.40302874510119,0.027578039748408584,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Metabolism Of Porphyrins R-HSA-189445,5.403028603824577,0.027578041609130893,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,FCERI Mediated MAPK Activation R-HSA-2871796,5.647938173827394,0.024550878803389454,Other Types
Head and Neck Squamous Cell Carcinoma,Drug ADME R-HSA-9748784,8.445207068433609,0.007077330098821784,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Prolonged ERK Activation Events R-HSA-169893,5.8228650992622395,0.022613040243800057,Other Types
Head and Neck Squamous Cell Carcinoma,Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817,35.42088641463959,2.085047673127717e-06,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Citric Acid Cycle (TCA Cycle) R-HSA-71403,6.097588284604354,0.019900301182540683,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,7.338996183889766,0.011381020226402838,Head and Neck Squamous Cell Carcinoma
Head and Neck Squamous Cell Carcinoma,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,23.031149466749365,4.803720677115946e-05,Other Types
Head and Neck Squamous Cell Carcinoma,Frs2-mediated Activation R-HSA-170968,6.175531705963186,0.019197251120064606,Other Types
